id_1,id_2,base_name,score_base,ref_1_name,score_ref_1,ref_2_name,score_ref_2,source_file,dataset_name,Explanation,Orientation_And_Direction,Presence_Of_Features,State_And_Condition,Quantity_And_Count,Positional_Context,Color_And_Appearance,Structural_Characteristics,Text,Viewpoint_Perspective
3316,5042,DINO,0.96570325,SigLIP,0.5523307,CLIP,0.81904584,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same airplane, but they are taken from different angles and perspectives. The first image is taken from a side angle, while the second image is taken from a front angle. The orientation and direction of the airplane are different in the two images. The presence of features such as the tail, wings, and engines is the same in both images. The state and condition of the airplane appear to be the same in both images. The number of objects is the same in both images. The color and appearance of the airplane are the same in both images. The structural characteristics of the airplane are the same in both images. There are no differences in written words, numbers, or logos. The camera angle and framing are different in the two images. The viewpoint perspective is different in the two images.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,4876,DINO,0.95444834,SigLIP,0.5349389,CLIP,0.915246,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same airplane, but they are taken from different angles. The first image shows the airplane from the side, while the second image shows it from the front. The orientation and direction of the airplane are different in the two images.",1.0,,,,,,,,
3363,6093,DINO,0.96336204,SigLIP,0.25755867,CLIP,0.94602627,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same animal, a mountain lion, but they are taken from different angles and perspectives. The first image is a frontal view, while the second image is a side view. The mountain lion appears to be in the same location, but the angle and perspective have changed.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3363,5432,DINO,0.95693505,SigLIP,0.4272813,CLIP,0.9318856,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same animal, a mountain lion, but they are taken from different angles and perspectives. The first image is a frontal view, while the second image is a side view. The mountain lion appears to be in the same location, but the angle and perspective have changed.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3367,3454,DINO,0.95317006,SigLIP,0.4039911,CLIP,0.7869157,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same airplane, but they are taken from different angles. The first image shows the airplane from the side, while the second image shows it from the front. The orientation and direction of the airplane are different in the two images.",1,,,,,,,,
3368,6459,DINO,0.9571589,SigLIP,0.54068196,CLIP,0.9136621,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same motorcycle, but they are in different orientations and positions. The first image is a frontal view, while the second image is a side view. The orientation and position of the motorcycle have changed, but the overall appearance and details are the same.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3390,4876,DINO,0.9775137,SigLIP,0.56663984,CLIP,0.93828845,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same airplane, but they are taken from different angles. The first image is taken from the side, while the second image is taken from the front. The orientation and direction of the airplane are different in the two images.",1,,,,,,,,
3390,6443,DINO,0.95801365,SigLIP,0.23660515,CLIP,0.9561919,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same airplane, but they are taken from different angles and perspectives. The first image shows the airplane from the side, while the second image shows it from the front. The orientation and direction of the airplane are different in the two images.",1.0,,,,,,,,1.0
3400,5359,DINO,0.95453465,SigLIP,0.42643297,CLIP,0.9301017,dino_caltech_blind_spots.csv,Caltech101,The two images are identical. There are no differences between them.,,,,,,,,,
3416,6180,DINO,0.96728396,SigLIP,0.5458758,CLIP,0.86564416,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same firearm, but they are taken from different angles and perspectives. The first image is a frontal view, while the second image is a side view. The orientation and direction of the firearm are different in the two images.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3416,6535,DINO,0.96112204,SigLIP,0.59520996,CLIP,0.89000624,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same firearm, but they are presented in different orientations and colors. The firearm is shown in a vertical orientation in the first image and in a horizontal orientation in the second image. Additionally, the firearm is shown in a silver color in the first image and in a black color in the second image. The background color of the firearm in the first image is green, while in the second image, it is blue. The firearm is also shown in a different position in the two images, with the first image showing it lying flat on a surface, while the second image shows it standing upright on a surface.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3421,5039,DINO,0.9537463,SigLIP,0.40505135,CLIP,0.9212632,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same scorpion, but they are taken from different angles and perspectives. The scorpion is facing the same direction in both images, but the angle and the way it is positioned on the ground are different. The first image shows the scorpion from a side angle, while the second image shows it from a front angle. The scorpion's body and legs are visible in both images, but the positioning of the legs and the overall shape of the scorpion are different.",1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
3425,7331,DINO,0.95861065,SigLIP,0.39986297,CLIP,0.8894449,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same object, a nautilus shell, but they are oriented differently. The first image shows the shell from the side, while the second image shows it from the top. The orientation difference is the primary difference between the two images.",1,,,,,,,,
3425,4545,DINO,0.9536676,SigLIP,0.35722083,CLIP,0.86591816,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same object, a nautilus shell, but they are oriented differently. The first image shows the shell from the side, while the second image shows it from the top. The orientation difference is the primary difference between the two images.",1,,,,,,,,
3449,5634,DINO,0.9506795,SigLIP,0.4885782,CLIP,0.9573813,dino_caltech_blind_spots.csv,Caltech101,"The two images depict the same white lotus flower, but they are taken from different angles. The first image is taken from a frontal view, while the second image is taken from a side view. The petals and the central part of the flower are visible in both images, but the overall perspective is different.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
